,DATE,GDP,EXCH,STOCK,GOLD
1627,1989-10-01,0.8,1.5575,484.14,361.9
1628,1989-10-01,0.8,1.5445,482.16,361.05
1629,1989-10-01,0.8,1.5515,482.19,363.15
1630,1989-10-01,0.8,1.564,467.29,363.2
1631,1989-10-01,0.8,1.5745,460.98,368.4
1632,1989-10-01,0.8,1.5815,459.93,366.65
1633,1989-10-01,0.8,1.5878,463.28,368.5
1634,1989-10-01,0.8,1.594,470.8,368.6
1635,1989-10-01,0.8,1.59,470.67,365.65
1636,1989-10-01,0.8,1.5935,467.22,365.5
1637,1989-10-01,0.8,1.606,461.7,366.6
1638,1989-10-01,0.8,1.6088,462.89,368.65
1639,1989-10-01,0.8,1.612,458.15,368.6
1640,1989-10-01,0.8,1.575,452.76,372.6
1641,1989-10-01,0.8,1.5783,451.37,377.0
1642,1989-10-01,0.8,1.5775,455.63,375.3
1643,1990-01-01,4.4,1.61275,457.075,398.86666666666673
1644,1990-01-01,4.4,1.611,459.33,399.0
1645,1990-01-01,4.4,1.61,460.9,395.0
1646,1990-01-01,4.4,1.6293,459.39,396.5
1647,1990-01-01,4.4,1.6369999999999998,458.22,405.0
1648,1990-01-01,4.4,1.653,458.71,404.6
1649,1990-01-01,4.4,1.6537,456.77,403.45
1650,1990-01-01,4.4,1.662,450.7,409.1
1651,1990-01-01,4.4,1.6568,448.86,412.1
1652,1990-01-01,4.4,1.6695,439.72,416.25
1653,1990-01-01,4.4,1.66325,436.64,415.6
1654,1990-01-01,4.4,1.6569999999999998,440.16,412.75
1655,1990-01-01,4.4,1.6495,438.68,410.4
1656,1990-01-01,4.4,1.6445,437.52,413.4
1657,1990-01-01,4.4,1.6465,440.88,408.65
1658,1990-01-01,4.4,1.639,431.94,406.0
1659,1990-01-01,4.4,1.649,430.42,408.25
1660,1990-01-01,4.4,1.655,425.66,420.75
1661,1990-01-01,4.4,1.6572,425.24,415.65
1662,1990-01-01,4.4,1.6569999999999998,421.33,418.0
1663,1990-01-01,4.4,1.6780000000000002,418.11,418.75
1664,1990-01-01,4.4,1.6818,410.72,418.15
1665,1990-01-01,4.4,1.6794,415.81,415.05
1666,1990-04-01,1.5,1.6315,433.18,368.4
1667,1990-04-01,1.5,1.6355,437.65,375.0
1668,1990-04-01,1.5,1.6415,435.42,374.25
1669,1990-04-01,1.5,1.6415,433.42,378.4
1670,1990-04-01,1.5,1.6385,430.9,377.7
1671,1990-04-01,1.5,1.6385,430.18,376.7
1672,1990-04-01,1.5,1.6343,431.9,375.2
1673,1990-04-01,1.5,1.6425,433.53,374.5
1674,1990-04-01,1.5,1.642,436.31,375.5
1675,1990-04-01,1.5,1.6385,436.505,375.0
1676,1990-04-01,1.5,1.631,436.7,374.5
1677,1990-04-01,1.5,1.6338,435.42,374.0
1678,1990-04-01,1.5,1.638,431.52,374.75
1679,1990-04-01,1.5,1.6435,429.0,375.75
1680,1990-04-01,1.5,1.6353,425.79,376.0
1681,1990-04-01,1.5,1.6357,420.08,375.25
1682,1990-04-01,1.5,1.6341,419.19,376.8
1683,1990-04-01,1.5,1.6369999999999998,420.56,371.45
1684,1990-04-01,1.5,1.6335,421.06,371.6
1685,1990-04-01,1.5,1.636,417.98,371.6
1686,1990-04-01,1.5,1.6389,420.07,367.75
1687,1990-07-01,0.3,1.7634,462.04,357.4
1688,1990-07-01,0.3,1.7795,461.76,362.0
1689,1990-07-01,0.3,1.78,460.475,362.5
1690,1990-07-01,0.3,1.7805,459.19,359.7
1691,1990-07-01,0.3,1.7865,460.53,361.15
1692,1990-07-01,0.3,1.8058,461.68,360.25
1693,1990-07-01,0.3,1.815,460.97,354.0
1694,1990-07-01,0.3,1.798,463.9,354.3
1695,1990-07-01,0.3,1.7985,467.17,351.45
1696,1990-07-01,0.3,1.806,468.44,363.6
1697,1990-07-01,0.3,1.804,469.6,363.25
1698,1990-07-01,0.3,1.8112,464.48,360.7
1699,1990-07-01,0.3,1.8205,460.82,359.4
1700,1990-07-01,0.3,1.8146,458.17,362.3
1701,1990-07-01,0.3,1.8143,455.27,361.0
1702,1990-07-01,0.3,1.8205,444.64,366.1
1703,1990-07-01,0.3,1.8248,442.56,368.7
1704,1990-07-01,0.3,1.812,445.45,372.75
1705,1990-07-01,0.3,1.8135,445.43,368.75
1706,1990-07-01,0.3,1.8335,442.59,366.75
1707,1990-07-01,0.3,1.8438,439.38,367.3
1708,1990-07-01,0.3,1.86,438.24,372.3
1709,1990-10-01,-3.6,1.889,354.65,396.3
1710,1990-10-01,-3.6,1.8885,356.39,387.85
1711,1990-10-01,-3.6,1.898,351.45,389.4
1712,1990-10-01,-3.6,1.9118,349.89,395.75
1713,1990-10-01,-3.6,1.9465,347.36,395.6
1714,1990-10-01,-3.6,1.95825,348.14,390.8
1715,1990-10-01,-3.6,1.97,339.11,397.0
1716,1990-10-01,-3.6,1.9675,333.25,391.8
1717,1990-10-01,-3.6,1.964,325.61,388.0
1718,1990-10-01,-3.6,1.9732,327.55,388.25
1719,1990-10-01,-3.6,1.9535,329.54,380.7
1720,1990-10-01,-3.6,1.957,325.44,364.75
1721,1990-10-01,-3.6,1.965,326.78,366.0
1722,1990-10-01,-3.6,1.9535,334.03,367.85
1723,1990-10-01,-3.6,1.9595,337.36,372.0
1724,1990-10-01,-3.6,1.948,341.12,367.5
1725,1990-10-01,-3.6,1.9464,341.09,371.65
1726,1990-10-01,-3.6,1.9565,340.98,371.1
1727,1990-10-01,-3.6,1.954,339.74,375.05
1728,1990-10-01,-3.6,1.956,334.36,373.7
1729,1990-10-01,-3.6,1.953,330.8,372.7
1730,1990-10-01,-3.6,1.9475,329.83,373.75
1731,1990-10-01,-3.6,1.944,329.84,379.5
1732,1991-01-01,-1.9,1.9355,373.015,389.26666666666665
1733,1991-01-01,-1.9,1.9425,372.19,390.8
1734,1991-01-01,-1.9,1.9465,367.51,386.3
1735,1991-01-01,-1.9,1.932,367.24,387.4
1736,1991-01-01,-1.9,1.905,360.24,391.1
1737,1991-01-01,-1.9,1.906,359.0,389.7
1738,1991-01-01,-1.9,1.9258,357.45,387.1
1739,1991-01-01,-1.9,1.905,361.92,390.55
1740,1991-01-01,-1.9,1.907,361.8,390.6
1741,1991-01-01,-1.9,1.9045,355.75,398.6
1742,1991-01-01,-1.9,1.904,357.3,398.5
1743,1991-01-01,-1.9,1.9047,365.2,403.0
1744,1991-01-01,-1.9,1.9228,375.81,379.0
1745,1991-01-01,-1.9,1.9416,376.99,378.25
1746,1991-01-01,-1.9,1.94465,379.7,378.2
1747,1991-01-01,-1.9,1.9477,379.03,381.0
1748,1991-01-01,-1.9,1.955,383.91,378.3
1749,1991-01-01,-1.9,1.96,391.33,373.0
1750,1991-01-01,-1.9,1.9575,394.28,374.25
1751,1991-01-01,-1.9,1.9642,396.8,374.5
1752,1991-01-01,-1.9,1.9695,400.61,376.8
1753,1991-01-01,-1.9,1.961,408.53,367.1
1754,1991-01-01,-1.9,1.965,414.2,366.0
1755,1991-04-01,3.2,1.7585,480.86,356.88333333333327
1756,1991-04-01,3.2,1.7705,491.2,357.5
1757,1991-04-01,3.2,1.777,495.05,359.2
1758,1991-04-01,3.2,1.788,497.57,358.4
1759,1991-04-01,3.2,1.7705,495.79,358.5
1760,1991-04-01,3.2,1.7675,495.65,361.0
1761,1991-04-01,3.2,1.791,492.46,364.0
1762,1991-04-01,3.2,1.7793,490.76,363.35
1763,1991-04-01,3.2,1.79,499.31,361.75
1764,1991-04-01,3.2,1.7775,501.62,361.95
1765,1991-04-01,3.2,1.7875,500.84,360.1
1766,1991-04-01,3.2,1.7885,506.75,361.2
1767,1991-04-01,3.2,1.783,511.31,360.65
1768,1991-04-01,3.2,1.771,506.62,359.15
1769,1991-04-01,3.2,1.719,501.19,356.15
1770,1991-04-01,3.2,1.69,494.38,356.4
1771,1991-04-01,3.2,1.712,496.08,355.5
1772,1991-04-01,3.2,1.694,498.45,355.8
1773,1991-04-01,3.2,1.6935,496.03,353.25
1774,1991-04-01,3.2,1.686,494.64,353.25
1775,1991-04-01,3.2,1.6765,487.74,351.1
1776,1991-04-01,3.2,1.7225,484.72,357.75
1777,1991-07-01,2.0,1.614,481.31,368.9
1778,1991-07-01,2.0,1.6015,478.78,367.1
1779,1991-07-01,2.0,1.6057,474.32,369.25
1780,1991-07-01,2.0,1.61035,474.185,369.25
1781,1991-07-01,2.0,1.615,474.05,369.9
1782,1991-07-01,2.0,1.628,479.51,370.25
1783,1991-07-01,2.0,1.622,483.64,369.2
1784,1991-07-01,2.0,1.621,487.17,370.9
1785,1991-07-01,2.0,1.607,488.37,368.3
1786,1991-07-01,2.0,1.6505,492.71,367.85
1787,1991-07-01,2.0,1.6515,496.19,367.8
1788,1991-07-01,2.0,1.644,493.6,368.7
1789,1991-07-01,2.0,1.6525,493.42,368.9
1790,1991-07-01,2.0,1.666,496.8,369.0
1791,1991-07-01,2.0,1.6909999999999998,497.55,370.0
1792,1991-07-01,2.0,1.681,494.99,369.75
1793,1991-07-01,2.0,1.6835,489.65,367.4
1794,1991-07-01,2.0,1.6938,487.42,366.0
1795,1991-07-01,2.0,1.675,490.28,364.9
1796,1991-07-01,2.0,1.6875,492.69,364.1
1797,1991-07-01,2.0,1.6743,493.35,365.1
1798,1991-07-01,2.0,1.6798,498.27,361.35
1799,1991-07-01,2.0,1.6845,502.04,362.85
1800,1991-10-01,1.4,1.7485,528.51,353.95
1801,1991-10-01,1.4,1.751,526.33,356.0
1802,1991-10-01,1.4,1.75,520.51,356.8
1803,1991-10-01,1.4,1.739,520.4,356.3
1804,1991-10-01,1.4,1.7352,516.2,359.7
1805,1991-10-01,1.4,1.714,517.25,357.6
1806,1991-10-01,1.4,1.7165,513.81,357.65
1807,1991-10-01,1.4,1.7145,515.94,359.5
1808,1991-10-01,1.4,1.719,519.05,357.75
1809,1991-10-01,1.4,1.7105,525.66,358.5
1810,1991-10-01,1.4,1.702,534.11,357.55
1811,1991-10-01,1.4,1.7105,540.94,356.55
1812,1991-10-01,1.4,1.7096,536.27,358.3
1813,1991-10-01,1.4,1.725,538.9,359.6
1814,1991-10-01,1.4,1.7185,536.96,363.8
1815,1991-10-01,1.4,1.7145,537.14,362.35
1816,1991-10-01,1.4,1.7065,535.17,362.2
1817,1991-10-01,1.4,1.711,528.75,361.0
1818,1991-10-01,1.4,1.711,525.13,362.0
1819,1991-10-01,1.4,1.7047,529.41,358.5
1820,1991-10-01,1.4,1.723,534.51,357.4
1821,1991-10-01,1.4,1.7425,541.32,359.35
1822,1991-10-01,1.4,1.7425,542.98,357.45
1823,1992-01-01,4.9,1.867,586.395,351.65
1824,1992-01-01,4.9,1.868,586.45,350.9
1825,1992-01-01,4.9,1.845,592.65,353.0
1826,1992-01-01,4.9,1.877,597.9,349.4
1827,1992-01-01,4.9,1.871,602.29,349.7
1828,1992-01-01,4.9,1.871,610.32,350.6
1829,1992-01-01,4.9,1.831,619.8,351.55
1830,1992-01-01,4.9,1.7919999999999998,615.7,357.9
1831,1992-01-01,4.9,1.8015,617.63,353.9
1832,1992-01-01,4.9,1.789,625.75,353.6
1833,1992-01-01,4.9,1.753,630.82,355.55
1834,1992-01-01,4.9,1.7605,627.34,356.75
1835,1992-01-01,4.9,1.777,626.85,355.9
1836,1992-01-01,4.9,1.7919999999999998,619.38,358.75
1837,1992-01-01,4.9,1.807,604.87,357.8
1838,1992-01-01,4.9,1.8065,620.68,356.75
1839,1992-01-01,4.9,1.7951,622.86,355.2
1840,1992-01-01,4.9,1.8055,624.68,353.25
1841,1992-01-01,4.9,1.776,621.0,356.1
1842,1992-01-01,4.9,1.7945,621.29,356.3
1843,1992-01-01,4.9,1.806,616.31,354.85
1844,1992-01-01,4.9,1.773,621.37,356.0
1845,1992-01-01,4.9,1.789,620.21,354.1
1846,1992-04-01,4.4,1.7265,602.09,344.0
1847,1992-04-01,4.4,1.7295,593.82,340.5
1848,1992-04-01,4.4,1.743,590.01,340.6
1849,1992-04-01,4.4,1.75,596.29,339.25
1850,1992-04-01,4.4,1.7495,581.61,338.75
1851,1992-04-01,4.4,1.7485,573.68,337.5
1852,1992-04-01,4.4,1.764,586.75,338.45
1853,1992-04-01,4.4,1.7652,584.24,341.9
1854,1992-04-01,4.4,1.7619999999999998,588.15,340.8
1855,1992-04-01,4.4,1.771,594.81,339.0
1856,1992-04-01,4.4,1.756,600.03,338.95
1857,1992-04-01,4.4,1.7477,591.81,336.7
1858,1992-04-01,4.4,1.745,584.505,337.23333333333335
1859,1992-04-01,4.4,1.7425,577.2,337.76666666666665
1860,1992-04-01,4.4,1.747,575.05,338.3
1861,1992-04-01,4.4,1.7625,578.23,338.1
1862,1992-04-01,4.4,1.764,576.05,338.5
1863,1992-04-01,4.4,1.7719999999999998,572.89,336.55
1864,1992-04-01,4.4,1.78,566.94,335.7
1865,1992-04-01,4.4,1.775,560.33,336.75
1866,1992-04-01,4.4,1.7698,569.94,335.7
1867,1992-04-01,4.4,1.775,578.68,336.35
1868,1992-07-01,4.0,1.911,568.99,343.55
1869,1992-07-01,4.0,1.918,563.35,347.1
1870,1992-07-01,4.0,1.9085,563.26,345.7
1871,1992-07-01,4.0,1.9102,563.17,346.6
1872,1992-07-01,4.0,1.9248,557.41,345.6
1873,1992-07-01,4.0,1.9195,557.57,347.5
1874,1992-07-01,4.0,1.896,564.75,347.25
1875,1992-07-01,4.0,1.921,567.8,348.7
1876,1992-07-01,4.0,1.929,570.22,348.6
1877,1992-07-01,4.0,1.913,575.21,349.3
1878,1992-07-01,4.0,1.9257,575.47,350.9
1879,1992-07-01,4.0,1.9355,576.19,353.0
1880,1992-07-01,4.0,1.9495,570.52,356.7
1881,1992-07-01,4.0,1.918,564.28,359.3
1882,1992-07-01,4.0,1.9095,568.63,358.1
1883,1992-07-01,4.0,1.9035,563.88,358.75
1884,1992-07-01,4.0,1.913,565.24,359.5
1885,1992-07-01,4.0,1.8985,565.61,357.6
1886,1992-07-01,4.0,1.916,564.73,358.4
1887,1992-07-01,4.0,1.929,571.63,359.6
1888,1992-07-01,4.0,1.9175,577.49,356.2
1889,1992-07-01,4.0,1.9195,578.8,356.75
1890,1992-07-01,4.0,1.92,580.83,357.85
1891,1992-10-01,4.2,1.734,578.33,348.55
1892,1992-10-01,4.2,1.706,571.63,348.0
1893,1992-10-01,4.2,1.7009999999999998,565.21,349.5
1894,1992-10-01,4.2,1.7125,570.55,350.3
1895,1992-10-01,4.2,1.7175,569.2,350.15
1896,1992-10-01,4.2,1.6895,573.88,350.5
1897,1992-10-01,4.2,1.6975,570.52,350.1
1898,1992-10-01,4.2,1.70575,573.84,346.5
1899,1992-10-01,4.2,1.714,576.44,343.75
1900,1992-10-01,4.2,1.7098,576.22,343.75
1901,1992-10-01,4.2,1.7,578.64,341.85
1902,1992-10-01,4.2,1.6555,582.61,341.75
1903,1992-10-01,4.2,1.63,590.67,342.6
1904,1992-10-01,4.2,1.6235,592.7,343.5
1905,1992-10-01,4.2,1.6135,597.15,343.75
1906,1992-10-01,4.2,1.6195,597.12,342.65
1907,1992-10-01,4.2,1.6130000000000002,597.3,342.5
1908,1992-10-01,4.2,1.5865,598.92,341.45
1909,1992-10-01,4.2,1.5775,596.95,338.25
1910,1992-10-01,4.2,1.578,601.39,338.2
1911,1992-10-01,4.2,1.57,605.82,339.5
1912,1992-10-01,4.2,1.5625,605.17,339.25
1913,1993-01-01,0.7,1.507,674.375,329.8
1914,1993-01-01,0.7,1.501,671.8,328.25
1915,1993-01-01,0.7,1.545,674.34,328.6
1916,1993-01-01,0.7,1.5413,681.85,329.6
1917,1993-01-01,0.7,1.536,678.21,329.15
1918,1993-01-01,0.7,1.54,677.21,329.1
1919,1993-01-01,0.7,1.5535,682.4,328.4
1920,1993-01-01,0.7,1.54,679.45,329.2
1921,1993-01-01,0.7,1.54,686.78,327.55
1922,1993-01-01,0.7,1.539,695.7,327.65
1923,1993-01-01,0.7,1.53,697.15,327.7
1924,1993-01-01,0.7,1.5390000000000001,698.13,328.15
1925,1993-01-01,0.7,1.548,696.81,329.0
1926,1993-01-01,0.7,1.5416,697.44,329.0
1927,1993-01-01,0.7,1.5175,700.77,329.75
1928,1993-01-01,0.7,1.5319999999999998,701.63,328.75
1929,1993-01-01,0.7,1.5585,706.95,328.45
1930,1993-01-01,0.7,1.5385,707.16,330.9
1931,1993-01-01,0.7,1.5145,697.9,330.6
1932,1993-01-01,0.7,1.5165,694.67,329.95
1933,1993-01-01,0.7,1.4855,696.34,330.45
1934,1993-04-01,2.3,1.526,686.64,336.35
1935,1993-04-01,2.3,1.513,669.85,340.1
1936,1993-04-01,2.3,1.52,670.71,339.25
1937,1993-04-01,2.3,1.5127,664.14,338.4
1938,1993-04-01,2.3,1.5138,668.88,336.75
1939,1993-04-01,2.3,1.5253,666.33,337.5
1940,1993-04-01,2.3,1.5282,669.725,337.23333333333335
1941,1993-04-01,2.3,1.5478,673.12,336.96666666666664
1942,1993-04-01,2.3,1.5585,673.83,336.7
1943,1993-04-01,2.3,1.5519999999999998,673.94,338.25
1944,1993-04-01,2.3,1.543,670.32,338.9
1945,1993-04-01,2.3,1.5255,666.78,337.85
1946,1993-04-01,2.3,1.5379,663.03,339.6
1947,1993-04-01,2.3,1.5424,661.97,339.9
1948,1993-04-01,2.3,1.5363,664.04,339.0
1949,1993-04-01,2.3,1.548,663.51,339.3
1950,1993-04-01,2.3,1.5755,658.41,344.9
1951,1993-04-01,2.3,1.59,645.87,349.25
1952,1993-04-01,2.3,1.5775,652.52,351.4
1953,1993-04-01,2.3,1.571,658.16,349.7
1954,1993-04-01,2.3,1.5705,658.45,355.6
1955,1993-04-01,2.3,1.5695,661.42,354.3
1956,1993-07-01,1.9,1.5065,703.59,379.0
1957,1993-07-01,1.9,1.5075,704.49,388.1
1958,1993-07-01,1.9,1.5086,703.355,387.6
1959,1993-07-01,1.9,1.5097,702.22,391.65
1960,1993-07-01,1.9,1.4935,698.79,395.8
1961,1993-07-01,1.9,1.4948,702.71,395.2
1962,1993-07-01,1.9,1.4779,705.81,393.1
1963,1993-07-01,1.9,1.4780000000000002,707.67,393.4
1964,1993-07-01,1.9,1.4929,708.47,392.45
1965,1993-07-01,1.9,1.5012,712.49,394.4
1966,1993-07-01,1.9,1.4883,708.69,392.7
1967,1993-07-01,1.9,1.4795,699.73,392.0
1968,1993-07-01,1.9,1.4985,695.83,394.8
1969,1993-07-01,1.9,1.501,701.9,392.1
1970,1993-07-01,1.9,1.5155,700.08,392.4
1971,1993-07-01,1.9,1.5085,695.52,389.15
1972,1993-07-01,1.9,1.4964,700.24,391.3
1973,1993-07-01,1.9,1.5015,704.54,391.75
1974,1993-07-01,1.9,1.489,701.0,392.35
1975,1993-07-01,1.9,1.4945,705.59,393.15
1976,1993-07-01,1.9,1.4861,707.24,394.0
1977,1993-07-01,1.9,1.485,704.7,401.75
1978,1993-10-01,5.6,1.5048,763.23,354.0
1979,1993-10-01,5.6,1.514,764.84,351.75
1980,1993-10-01,5.6,1.5165,762.27,353.8
1981,1993-10-01,5.6,1.5257,764.77,356.25
1982,1993-10-01,5.6,1.5219999999999998,762.49,357.3
1983,1993-10-01,5.6,1.5352,764.27,358.5
1984,1993-10-01,5.6,1.5336,767.65,361.4
1985,1993-10-01,5.6,1.5319999999999998,772.46,360.6
1986,1993-10-01,5.6,1.5223,778.97,366.4
1987,1993-10-01,5.6,1.5127,785.41,367.25
1988,1993-10-01,5.6,1.5119999999999998,787.42,364.6
1989,1993-10-01,5.6,1.4980000000000002,782.91,365.2
1990,1993-10-01,5.6,1.4924,768.71,366.4
1991,1993-10-01,5.6,1.4893,768.25,372.5
1992,1993-10-01,5.6,1.4863,771.28,374.5
1993,1993-10-01,5.6,1.4725,772.68,367.9
1994,1993-10-01,5.6,1.4863,769.75,371.5
1995,1993-10-01,5.6,1.477,765.46,368.25
1996,1993-10-01,5.6,1.4783,771.88,371.5
1997,1993-10-01,5.6,1.48,773.49,368.55
1998,1993-10-01,5.6,1.4882,779.26,369.6
1999,1994-01-01,3.9,1.476,770.76,393.31666666666666
2000,1994-01-01,3.9,1.484,774.28,394.1
2001,1994-01-01,3.9,1.487,778.05,395.25
2002,1994-01-01,3.9,1.4855,780.41,385.65
2003,1994-01-01,3.9,1.49,782.94,390.5
2004,1994-01-01,3.9,1.4923,786.69,383.7
2005,1994-01-01,3.9,1.4905,785.52,385.45
2006,1994-01-01,3.9,1.5018,786.87,386.1
2007,1994-01-01,3.9,1.4957,787.81,388.75
2008,1994-01-01,3.9,1.4913,792.31,390.1
2009,1994-01-01,3.9,1.4939,792.18,392.3
2010,1994-01-01,3.9,1.4965,793.02,392.55
2011,1994-01-01,3.9,1.491,789.28,391.7
2012,1994-01-01,3.9,1.5,793.02,391.8
2013,1994-01-01,3.9,1.4948,794.28,386.0
2014,1994-01-01,3.9,1.4905,790.65,378.8
2015,1994-01-01,3.9,1.493,786.39,382.0
2016,1994-01-01,3.9,1.494,788.8,383.0
2017,1994-01-01,3.9,1.493,792.88,383.6
2018,1994-01-01,3.9,1.4995,796.53,378.25
2019,1994-01-01,3.9,1.5005,800.47,377.9
2020,1994-04-01,5.5,1.4735,735.435,387.71666666666664
2021,1994-04-01,5.5,1.4680000000000002,727.41,386.23333333333335
2022,1994-04-01,5.5,1.4621,750.95,384.75
2023,1994-04-01,5.5,1.4686,750.72,383.9
2024,1994-04-01,5.5,1.4684,755.17,384.3
2025,1994-04-01,5.5,1.4763,748.71,385.45
2026,1994-04-01,5.5,1.4715,748.11,381.75
2027,1994-04-01,5.5,1.4745,739.22,378.0
2028,1994-04-01,5.5,1.477,727.38,378.5
2029,1994-04-01,5.5,1.4765,727.31,377.65
2030,1994-04-01,5.5,1.4729,727.97,377.0
2031,1994-04-01,5.5,1.4725,720.45,378.1
2032,1994-04-01,5.5,1.4775,712.85,373.1
2033,1994-04-01,5.5,1.4858,705.52,371.35
2034,1994-04-01,5.5,1.4948,718.74,373.3
2035,1994-04-01,5.5,1.4880000000000002,722.56,369.65
2036,1994-04-01,5.5,1.4915,730.8,373.0
2037,1994-04-01,5.5,1.5037,734.21,374.3
2038,1994-04-01,5.5,1.5055,732.95,374.25
2039,1994-04-01,5.5,1.5075,731.69,373.35
2040,1994-04-01,5.5,1.5118,733.84,376.45
2041,1994-07-01,2.4,1.539,706.85,384.6
2042,1994-07-01,2.4,1.54025,705.22,386.6
2043,1994-07-01,2.4,1.5415,703.59,387.3
2044,1994-07-01,2.4,1.5505,701.0,385.5
2045,1994-07-01,2.4,1.5421,706.53,383.0
2046,1994-07-01,2.4,1.5445,707.46,383.15
2047,1994-07-01,2.4,1.5645,706.83,385.75
2048,1994-07-01,2.4,1.5725,709.59,386.3
2049,1994-07-01,2.4,1.5675,719.35,384.65
2050,1994-07-01,2.4,1.5615,721.56,384.2
2051,1994-07-01,2.4,1.5574,721.36,384.9
2052,1994-07-01,2.4,1.5622,722.62,386.5
2053,1994-07-01,2.4,1.5513,719.32,384.65
2054,1994-07-01,2.4,1.5493,712.77,387.45
2055,1994-07-01,2.4,1.5395,715.03,385.9
2056,1994-07-01,2.4,1.531,716.68,384.0
2057,1994-07-01,2.4,1.5319999999999998,716.88,385.0
2058,1994-07-01,2.4,1.5244,715.66,386.2
2059,1994-07-01,2.4,1.5306,712.13,388.55
2060,1994-07-01,2.4,1.5317,712.43,387.1
2061,1994-07-01,2.4,1.5415,722.16,384.0
2062,1994-10-01,4.7,1.5785,760.88,393.15
2063,1994-10-01,4.7,1.5783,747.3,392.45
2064,1994-10-01,4.7,1.586,746.28,393.7
2065,1994-10-01,4.7,1.5875,744.19,392.0
2066,1994-10-01,4.7,1.5865,749.96,392.0
2067,1994-10-01,4.7,1.5822500000000002,756.81,391.2
2068,1994-10-01,4.7,1.578,765.57,387.65
2069,1994-10-01,4.7,1.581,767.0,387.9
2070,1994-10-01,4.7,1.5815,767.89,387.25
2071,1994-10-01,4.7,1.591,767.08,387.45
2072,1994-10-01,4.7,1.61,765.78,389.0
2073,1994-10-01,4.7,1.6135,764.81,389.75
2074,1994-10-01,4.7,1.618,770.62,391.1
2075,1994-10-01,4.7,1.6215,768.24,391.55
2076,1994-10-01,4.7,1.6255,765.38,390.95
2077,1994-10-01,4.7,1.6275,761.21,389.3
2078,1994-10-01,4.7,1.6365,758.26,389.2
2079,1994-10-01,4.7,1.632,763.24,388.9
2080,1994-10-01,4.7,1.6368,767.47,389.15
2081,1994-10-01,4.7,1.6230000000000002,776.15,387.7
2082,1994-10-01,4.7,1.635,777.49,383.85
2083,1995-01-01,1.4,1.56445,747.77,381.6833333333333
2084,1995-01-01,1.4,1.5624,743.58,380.9
2085,1995-01-01,1.4,1.5605,745.84,375.6
2086,1995-01-01,1.4,1.5635,745.66,375.3
2087,1995-01-01,1.4,1.5518,749.69,375.2
2088,1995-01-01,1.4,1.5573,752.09,372.4
2089,1995-01-01,1.4,1.5585,756.52,374.1
2090,1995-01-01,1.4,1.5592,755.74,375.6
2091,1995-01-01,1.4,1.5715,756.51,380.5
2092,1995-01-01,1.4,1.567,762.16,378.6
2093,1995-01-01,1.4,1.5675,768.16,377.55
2094,1995-01-01,1.4,1.568,772.14,379.8
2095,1995-01-01,1.4,1.5707,772.38,382.6
2096,1995-01-01,1.4,1.575,768.55,381.9
2097,1995-01-01,1.4,1.5877,762.05,383.85
2098,1995-01-01,1.4,1.5955,759.51,382.35
2099,1995-01-01,1.4,1.596,763.2,381.3
2100,1995-01-01,1.4,1.5932,760.98,381.45
2101,1995-01-01,1.4,1.5908,757.56,381.35
2102,1995-01-01,1.4,1.5885,758.91,378.4
2103,1995-01-01,1.4,1.5935,751.83,375.9
2104,1995-01-01,1.4,1.5815,755.2,374.9
2105,1995-04-01,1.2,1.616,818.05,392.3
2106,1995-04-01,1.2,1.6015,813.72,391.7
2107,1995-04-01,1.2,1.6065,816.32,392.05
2108,1995-04-01,1.2,1.6058,813.8,393.4
2109,1995-04-01,1.2,1.6015,814.69,393.1
2110,1995-04-01,1.2,1.594,821.26,389.3
2111,1995-04-01,1.2,1.5945,824.83,390.0
2112,1995-04-01,1.2,1.59,828.53,390.05
2113,1995-04-01,1.2,1.6068,832.64,389.2
2114,1995-04-01,1.2,1.602,831.73,390.41666666666674
2115,1995-04-01,1.2,1.6195,830.82,391.63333333333327
2116,1995-04-01,1.2,1.614,825.74,392.85
2117,1995-04-01,1.2,1.616,816.55,395.55
2118,1995-04-01,1.2,1.6127,819.01,393.3
2119,1995-04-01,1.2,1.61,823.44,390.35
2120,1995-04-01,1.2,1.6055,828.91,390.65
2121,1995-04-01,1.2,1.6135,831.28,389.75
2122,1995-04-01,1.2,1.6105,836.91,388.9
2123,1995-04-01,1.2,1.6162,840.95,386.35
2124,1995-04-01,1.2,1.6091,843.98,389.75
2125,1995-07-01,3.5,1.5972,934.53,384.5
2126,1995-07-01,3.5,1.5961,938.175,384.75
2127,1995-07-01,3.5,1.595,941.82,384.25
2128,1995-07-01,3.5,1.5985,952.93,384.15
2129,1995-07-01,3.5,1.5945,969.76,385.75
2130,1995-07-01,3.5,1.5905,976.62,385.8
2131,1995-07-01,3.5,1.588,970.22,384.75
2132,1995-07-01,3.5,1.5915,988.63,386.7
2133,1995-07-01,3.5,1.6005,994.15,389.2
2134,1995-07-01,3.5,1.5945,999.33,388.4
2135,1995-07-01,3.5,1.5945,1005.89,388.4
2136,1995-07-01,3.5,1.5962,988.53,389.6
2137,1995-07-01,3.5,1.5955,952.87,390.45
2138,1995-07-01,3.5,1.597,960.57,386.85
2139,1995-07-01,3.5,1.594,961.77,385.95
2140,1995-07-01,3.5,1.5976,978.57,386.65
2141,1995-07-01,3.5,1.5879,993.75,386.7
2142,1995-07-01,3.5,1.5956,1000.18,386.0
