,DATE,EXCH,STOCK,GOLD
10695,03-02-2012,1.5779,2905.66,1734.0
10696,06-02-2012,1.5832,2901.99,1719.0
10697,07-02-2012,1.5891,2904.08,1724.0
10698,08-02-2012,1.5819999999999999,2915.86,1746.0
10699,09-02-2012,1.5838,2927.23,1748.0
10700,10-02-2012,1.5748,2903.88,1711.5
10701,13-02-2012,1.578,2931.39,1720.0
10702,14-02-2012,1.5691,2931.83,1722.0
10703,15-02-2012,1.571,2915.83,1733.0
10704,16-02-2012,1.5795,2959.85,1713.0
10705,17-02-2012,1.5813,2951.78,1723.0
10706,20-02-2012,1.58045,2950.175,1733.0
10707,21-02-2012,1.5796,2948.57,1748.0
10708,22-02-2012,1.5677,2933.17,1752.0
10709,23-02-2012,1.57,2956.98,1777.0
10710,24-02-2012,1.5869,2963.75,1777.5
10711,27-02-2012,1.5845,2966.16,1772.0
10712,28-02-2012,1.5887,2986.76,1781.0
10713,29-02-2012,1.5951,2966.89,1770.0
10714,01-03-2012,1.5953,2988.97,1714.0
10715,02-03-2012,1.5852,2976.19,1707.0
10716,05-03-2012,1.587,2950.48,1705.0
10717,06-03-2012,1.5719999999999998,2910.32,1669.0
10718,07-03-2012,1.5746,2935.69,1677.5
10719,08-03-2012,1.5822,2970.42,1690.0
10720,09-03-2012,1.5677,2988.34,1687.5
10721,12-03-2012,1.5615,2983.66,1697.5
10722,13-03-2012,1.5736,3039.88,1690.0
10723,14-03-2012,1.5686,3040.73,1644.25
10724,15-03-2012,1.5669,3056.37,1648.0
10725,16-03-2012,1.5845,3055.26,1658.0
10726,19-03-2012,1.5894,3078.32,1661.5
10727,20-03-2012,1.5857,3074.15,1656.75
10728,21-03-2012,1.5848,3075.32,1649.25
10729,22-03-2012,1.5807,3063.32,1635.5
10730,23-03-2012,1.5864,3067.92,1664.0
10731,26-03-2012,1.5939,3122.57,1680.25
10732,27-03-2012,1.5972,3120.35,1692.0
10733,28-03-2012,1.5855,3104.96,1676.0
10734,29-03-2012,1.5911,3095.36,1657.5
10735,30-03-2012,1.5985,3091.57,1662.5
10736,02-04-2012,1.6022,3119.7,1677.5
10737,03-04-2012,1.5966,3113.57,1676.25
10738,04-04-2012,1.5879,3068.09,1621.0
10739,05-04-2012,1.5822,3080.5,1631.0
10740,06-04-2012,1.5877,3063.79,1635.333333333333
10741,09-04-2012,1.5879,3047.08,1639.666666666667
10742,10-04-2012,1.5836,2991.22,1644.0
10743,11-04-2012,1.5892,3016.46,1658.0
10744,12-04-2012,1.5939,3055.55,1668.5
10745,13-04-2012,1.5851,3011.33,1666.5
10746,16-04-2012,1.5865,2988.4,1653.0
10747,17-04-2012,1.5931,3042.82,1635.5
10748,18-04-2012,1.6019999999999999,3031.45,1644.0
10749,19-04-2012,1.6058,3007.56,1650.0
10750,20-04-2012,1.6123,3000.45,1641.5
10751,23-04-2012,1.6102,2970.45,1629.0
10752,24-04-2012,1.6135,2961.6,1649.5
10753,25-04-2012,1.6146,3029.63,1637.75
10754,26-04-2012,1.6188,3050.61,1653.5
10755,27-04-2012,1.6239,3069.2,1663.5
10756,30-04-2012,1.6225,3046.36,1651.25
10757,01-05-2012,1.6221,3050.44,1664.0
10758,02-05-2012,1.6193,3059.85,1648.0
10759,03-05-2012,1.6185,3024.3,1637.75
10760,04-05-2012,1.6148,2956.34,1643.75
10761,07-05-2012,1.6192,2957.76,1623.125
10762,08-05-2012,1.6159,2946.27,1602.5
10763,09-05-2012,1.6130000000000002,2934.71,1582.5
10764,10-05-2012,1.6161,2933.64,1598.5
10765,11-05-2012,1.608,2933.82,1583.0
10766,14-05-2012,1.6116,2902.58,1558.5
10767,15-05-2012,1.6025,2893.76,1556.5
10768,16-05-2012,1.5933,2874.04,1548.5
10769,17-05-2012,1.5823,2813.69,1554.0
10770,18-05-2012,1.5788,2778.79,1589.5
10771,21-05-2012,1.579,2847.21,1592.5
10772,22-05-2012,1.5775,2839.08,1582.5
10773,23-05-2012,1.5691,2850.12,1549.0
10774,24-05-2012,1.5698,2839.38,1568.5
10775,25-05-2012,1.5648,2837.53,1569.5
10776,28-05-2012,1.5638999999999998,2854.26,1574.6
10777,29-05-2012,1.5630000000000002,2870.99,1579.5
10778,30-05-2012,1.5532,2837.36,1540.0
10779,31-05-2012,1.5405,2827.34,1558.0
10780,01-06-2012,1.5383,2747.48,1606.0
10781,04-06-2012,1.5382,2760.01,1615.666666666667
10782,05-06-2012,1.5355,2778.11,1625.333333333333
10783,06-06-2012,1.5475,2844.72,1635.0
10784,07-06-2012,1.5557,2831.02,1606.0
10785,08-06-2012,1.5433,2858.42,1576.5
10786,11-06-2012,1.5515,2809.73,1584.0
10787,12-06-2012,1.5562,2843.07,1603.5
10788,13-06-2012,1.5557,2818.61,1619.5
10789,14-06-2012,1.5533,2836.33,1613.5
10790,15-06-2012,1.5654,2872.8,1627.25
10791,18-06-2012,1.5665,2895.33,1615.5
10792,19-06-2012,1.5732,2929.76,1625.5
10793,20-06-2012,1.575,2930.45,1601.0
10794,21-06-2012,1.5633,2859.09,1582.0
10795,22-06-2012,1.5582,2892.42,1565.5
10796,25-06-2012,1.5555,2836.17,1570.0
10797,26-06-2012,1.5619999999999998,2854.06,1576.0
10798,27-06-2012,1.5549,2875.32,1573.5
10799,28-06-2012,1.5503,2849.49,1558.5
10800,29-06-2012,1.5686,2935.06,1598.5
10801,02-07-2012,1.5679,2951.24,1592.0
10802,03-07-2012,1.5702,2976.09,1617.5
10803,04-07-2012,1.56165,2976.105,1613.5
10804,05-07-2012,1.5531,2976.12,1604.0
10805,06-07-2012,1.548,2937.33,1587.0
10806,09-07-2012,1.5507,2931.77,1585.0
10807,10-07-2012,1.5506,2902.34,1595.25
10808,11-07-2012,1.5532,2887.99,1577.0
10809,12-07-2012,1.5425,2866.19,1556.25
10810,13-07-2012,1.555,2908.47,1595.5
10811,16-07-2012,1.5635,2896.94,1589.75
10812,17-07-2012,1.5613,2910.04,1585.25
10813,18-07-2012,1.5636,2942.6,1575.25
10814,19-07-2012,1.5719,2965.9,1584.0
10815,20-07-2012,1.5630000000000002,2925.3,1576.25
10816,23-07-2012,1.5512,2890.15,1572.25
10817,24-07-2012,1.5521,2862.99,1583.25
10818,25-07-2012,1.5479,2854.24,1601.0
10819,26-07-2012,1.5683,2893.25,1618.0
10820,27-07-2012,1.5728,2958.09,1618.25
10821,30-07-2012,1.5694,2945.84,1617.75
10822,31-07-2012,1.5686,2939.52,1622.0
10823,01-08-2012,1.5596,2920.21,1599.0
10824,02-08-2012,1.55,2909.77,1597.0
10825,03-08-2012,1.565,2967.9,1602.0
10826,06-08-2012,1.5625,2989.91,1610.0
10827,07-08-2012,1.5658,3015.86,1611.0
10828,08-08-2012,1.5659,3011.25,1613.25
10829,09-08-2012,1.5623,3018.64,1615.0
10830,10-08-2012,1.5679,3020.86,1618.5
10831,13-08-2012,1.569,3022.52,1622.5
10832,14-08-2012,1.5692,3016.98,1597.75
10833,15-08-2012,1.5686,3030.93,1601.75
10834,16-08-2012,1.5738,3062.39,1604.5
10835,17-08-2012,1.5697,3076.59,1614.75
10836,20-08-2012,1.5707,3076.21,1615.0
10837,21-08-2012,1.5788,3067.26,1639.5
10838,22-08-2012,1.58,3073.67,1642.0
10839,23-08-2012,1.5882,3053.4,1665.25
10840,24-08-2012,1.5815,3069.79,1667.0
10841,27-08-2012,1.58,3073.19,1667.5
10842,28-08-2012,1.5828,3077.14,1668.0
10843,29-08-2012,1.5839,3081.19,1660.0
10844,30-08-2012,1.5794,3048.71,1660.5
10845,31-08-2012,1.5864,3066.96,1648.5
10846,03-09-2012,1.58765,3071.01,1691.5
10847,04-09-2012,1.5889,3075.06,1697.0
10848,05-09-2012,1.5907,3069.27,1690.0
10849,06-09-2012,1.5922,3135.81,1701.0
10850,07-09-2012,1.6016,3136.42,1728.0
10851,10-09-2012,1.6009,3104.02,1732.0
10852,11-09-2012,1.6071,3104.53,1736.75
10853,12-09-2012,1.6111,3114.31,1737.0
10854,13-09-2012,1.6125,3155.83,1733.25
10855,14-09-2012,1.6244,3183.95,1775.5
10856,17-09-2012,1.6263,3178.67,1770.0
10857,18-09-2012,1.6251,3177.8,1769.5
10858,19-09-2012,1.6219,3182.62,1766.75
10859,20-09-2012,1.6198,3175.96,1758.5
10860,21-09-2012,1.6251,3179.96,1784.5
10861,24-09-2012,1.6199,3160.78,1762.5
10862,25-09-2012,1.6232,3117.73,1771.5
10863,26-09-2012,1.6145,3093.7,1744.75
10864,27-09-2012,1.6217,3136.6,1763.0
10865,28-09-2012,1.6132,3116.23,1776.0
10866,01-10-2012,1.6142,3113.53,1787.0
10867,02-10-2012,1.6186,3120.04,1775.5
10868,03-10-2012,1.6077,3135.23,1775.25
10869,04-10-2012,1.6165,3149.46,1791.75
10870,05-10-2012,1.6196,3136.19,1784.0
10871,08-10-2012,1.60915,3112.35,1773.5
10872,09-10-2012,1.5987,3065.02,1774.0
10873,10-10-2012,1.6007,3051.78,1761.25
10874,11-10-2012,1.6028,3049.41,1769.0
10875,12-10-2012,1.6075,3044.11,1766.75
10876,15-10-2012,1.6069,3064.18,1736.0
10877,16-10-2012,1.6101,3101.17,1746.5
10878,17-10-2012,1.6165,3104.12,1749.0
10879,18-10-2012,1.6141,3072.87,1743.0
10880,19-10-2012,1.6003,3005.62,1737.0
10881,22-10-2012,1.6028,3016.96,1726.75
10882,23-10-2012,1.5932,2990.46,1711.0
10883,24-10-2012,1.6015,2981.7,1706.5
10884,25-10-2012,1.6119,2986.12,1715.5
10885,26-10-2012,1.6098,2987.95,1716.0
10886,29-10-2012,1.6025,2984.376666666666,1707.0
10887,30-10-2012,1.6083,2980.8033333333333,1710.0
10888,31-10-2012,1.6111,2977.23,1719.0
10889,01-11-2012,1.6142,3020.06,1716.25
10890,02-11-2012,1.6036,2982.13,1685.0
10891,05-11-2012,1.5977,2999.66,1683.5
10892,06-11-2012,1.5985,3011.93,1691.0
10893,07-11-2012,1.5975,2937.29,1715.25
10894,08-11-2012,1.5979,2895.58,1717.0
10895,09-11-2012,1.5912,2904.87,1738.25
10896,12-11-2012,1.58985,2904.26,1735.25
10897,13-11-2012,1.5885,2883.89,1726.25
10898,14-11-2012,1.5849,2846.81,1725.75
10899,15-11-2012,1.5865,2836.94,1710.0
10900,16-11-2012,1.5866,2853.13,1713.5
10901,19-11-2012,1.5908,2916.07,1730.5
10902,20-11-2012,1.5927,2916.68,1732.25
10903,21-11-2012,1.5936,2926.55,1724.0
10904,22-11-2012,1.5983999999999998,2946.7,1731.0
10905,23-11-2012,1.6032,2966.85,1734.5
10906,26-11-2012,1.6014,2976.78,1750.5
10907,27-11-2012,1.6028,2967.79,1746.25
10908,28-11-2012,1.5997,2991.78,1708.0
10909,29-11-2012,1.6026,3012.03,1725.0
10910,30-11-2012,1.6027,3010.24,1726.0
10911,03-12-2012,1.6104,3002.2,1720.0
10912,04-12-2012,1.6097,2996.69,1697.75
10913,05-12-2012,1.6102,2973.7,1694.0
10914,06-12-2012,1.6066,2989.27,1694.25
10915,07-12-2012,1.6031,2978.04,1701.5
10916,10-12-2012,1.6068,2986.96,1712.5
10917,11-12-2012,1.6103,3022.3,1710.0
10918,12-12-2012,1.6132,3013.81,1716.25
10919,13-12-2012,1.6130000000000002,2992.16,1692.75
10920,14-12-2012,1.6139,2971.33,1696.25
10921,17-12-2012,1.6203,3010.6,1695.75
10922,18-12-2012,1.6256,3054.53,1694.0
10923,19-12-2012,1.6275,3044.36,1665.0
10924,20-12-2012,1.6268,3050.39,1650.5
10925,21-12-2012,1.6167,3021.01,1651.5
10926,24-12-2012,1.6113,3012.6,1652.5
10927,25-12-2012,1.6115499999999998,3001.38,1653.5
10928,26-12-2012,1.6118,2990.16,1654.5
10929,27-12-2012,1.6106,2985.91,1655.5
10930,28-12-2012,1.6157,2960.31,1657.5
10931,31-12-2012,1.6262,3019.51,1669.583333333333
10932,01-01-2013,1.62585,3065.885,1681.666666666667
10933,02-01-2013,1.6255,3112.26,1693.75
10934,03-01-2013,1.6151,3100.57,1679.5
10935,04-01-2013,1.6036,3101.66,1648.0
10936,07-01-2013,1.608,3098.81,1645.25
10937,08-01-2013,1.604,3091.81,1656.0
10938,09-01-2013,1.6024,3105.81,1657.75
10939,10-01-2013,1.6125,3121.76,1675.0
10940,11-01-2013,1.6128,3125.63,1657.5
10941,14-01-2013,1.6077,3117.5,1666.5
10942,15-01-2013,1.6089,3110.78,1680.5
10943,16-01-2013,1.6009,3117.54,1676.25
10944,17-01-2013,1.5991,3136.0,1675.0
10945,18-01-2013,1.5876,3134.71,1688.5
10946,21-01-2013,1.5869,3138.945,1687.5
10947,22-01-2013,1.5862,3143.18,1690.5
10948,23-01-2013,1.5848,3153.67,1690.25
10949,24-01-2013,1.5789,3130.38,1671.0
10950,25-01-2013,1.5799,3149.71,1660.0
10951,28-01-2013,1.5686,3154.3,1656.5
10952,29-01-2013,1.5751,3153.66,1663.5
10953,30-01-2013,1.5793,3142.31,1677.5
10954,31-01-2013,1.5856,3142.13,1664.75
10955,01-02-2013,1.5744,3179.1,1669.0
10956,04-02-2013,1.5737,3131.17,1666.0
10957,05-02-2013,1.5652,3171.58,1673.5
10958,06-02-2013,1.5655,3168.48,1674.25
10959,07-02-2013,1.5712,3165.13,1668.0
10960,08-02-2013,1.5814,3193.87,1668.25
10961,11-02-2013,1.5668,3192.0,1652.0
10962,12-02-2013,1.5654,3186.49,1647.5
10963,13-02-2013,1.5544,3196.88,1645.0
10964,14-02-2013,1.5502,3198.66,1646.0
10965,15-02-2013,1.5518,3192.03,1612.25
10966,18-02-2013,1.5475,3202.8100000000004,1610.75
10967,19-02-2013,1.5432,3213.59,1607.75
10968,20-02-2013,1.5301,3164.41,1588.5
10969,21-02-2013,1.5263,3131.49,1577.0
10970,22-02-2013,1.5256,3161.82,1576.5
10971,25-02-2013,1.5112,3116.25,1586.25
10972,26-02-2013,1.5125,3129.65,1590.5
10973,27-02-2013,1.5134,3162.26,1604.25
10974,28-02-2013,1.5192,3160.19,1588.5
10975,01-03-2013,1.5033,3169.74,1582.25
10976,04-03-2013,1.5084,3182.03,1574.25
10977,05-03-2013,1.5098,3224.13,1579.75
10978,06-03-2013,1.5036,3222.37,1574.0
10979,07-03-2013,1.5032,3232.09,1579.5
10980,08-03-2013,1.4926,3244.37,1581.75
10981,11-03-2013,1.4898,3252.87,1579.0
10982,12-03-2013,1.4877,3242.32,1594.0
10983,13-03-2013,1.4925,3245.12,1589.25
10984,14-03-2013,1.5039,3258.93,1586.0
10985,15-03-2013,1.5124,3249.07,1595.5
10986,18-03-2013,1.5113,3237.59,1603.75
10987,19-03-2013,1.5118,3229.1,1610.75
10988,20-03-2013,1.5133,3254.19,1607.5
10989,21-03-2013,1.518,3222.6,1613.75
10990,22-03-2013,1.5239,3245.0,1607.75
10991,25-03-2013,1.5184,3235.3,1599.25
10992,26-03-2013,1.5156,3252.48,1598.0
10993,27-03-2013,1.5112,3256.52,1603.0
10994,28-03-2013,1.5184,3267.52,1598.25
10995,29-03-2013,1.5193,3253.3450000000007,1593.333333333333
10996,01-04-2013,1.5232,3239.17,1588.416666666667
10997,02-04-2013,1.5113,3254.86,1583.5
10998,03-04-2013,1.514,3218.6,1574.75
10999,04-04-2013,1.5198,3224.98,1546.5
11000,05-04-2013,1.5336,3203.86,1568.0
11001,08-04-2013,1.5257,3222.25,1575.0
11002,09-04-2013,1.5317,3237.86,1577.25
11003,10-04-2013,1.5315,3297.25,1575.0
11004,11-04-2013,1.5403,3300.16,1565.0
11005,12-04-2013,1.5373,3294.95,1535.5
11006,15-04-2013,1.5319999999999998,3216.49,1395.0
11007,16-04-2013,1.5316,3264.63,1380.0
11008,17-04-2013,1.5255,3204.67,1392.0
11009,18-04-2013,1.5282,3166.36,1393.75
11010,19-04-2013,1.5254,3206.06,1405.5
11011,22-04-2013,1.5262,3233.55,1424.5
11012,23-04-2013,1.5267,3269.33,1408.0
11013,24-04-2013,1.5258,3269.65,1428.5
11014,25-04-2013,1.5434,3289.99,1451.0
11015,26-04-2013,1.5479,3279.26,1471.5
11016,29-04-2013,1.5497,3307.02,1467.5
11017,30-04-2013,1.5539,3328.79,1469.0
11018,01-05-2013,1.5578,3299.13,1454.75
11019,02-05-2013,1.5519,3340.62,1469.25
11020,03-05-2013,1.5563,3378.63,1469.25
11021,06-05-2013,1.5538,3392.97,1456.75
11022,07-05-2013,1.5468,3396.63,1444.25
11023,08-05-2013,1.5563,3413.27,1468.0
11024,09-05-2013,1.5502,3409.17,1465.5
11025,10-05-2013,1.5334,3436.58,1426.5
11026,13-05-2013,1.5291,3438.79,1430.75
11027,14-05-2013,1.5258,3462.61,1433.75
11028,15-05-2013,1.5198,3471.62,1410.0
11029,16-05-2013,1.5302,3465.24,1381.0
11030,17-05-2013,1.5173,3498.97,1368.75
11031,20-05-2013,1.5223,3496.43,1354.75
11032,21-05-2013,1.517,3502.12,1360.75
11033,22-05-2013,1.5038,3463.3,1408.5
11034,23-05-2013,1.5119999999999998,3459.42,1380.5
11035,24-05-2013,1.5126,3459.14,1390.25
11036,27-05-2013,1.50935,3474.015,1383.375
11037,28-05-2013,1.5061,3488.89,1376.5
11038,29-05-2013,1.5121,3467.52,1382.5
11039,30-05-2013,1.5207,3491.3,1413.5
11040,31-05-2013,1.5185,3455.91,1394.5
11041,03-06-2013,1.5349,3465.37,1402.5
11042,04-06-2013,1.5304,3445.26,1399.5
11043,05-06-2013,1.5392,3401.48,1404.0
11044,06-06-2013,1.5601,3424.05,1400.0
11045,07-06-2013,1.5558,3469.22,1386.0
11046,10-06-2013,1.5556,3473.77,1383.25
11047,11-06-2013,1.5587,3436.95,1374.25
11048,12-06-2013,1.5697,3400.43,1382.75
11049,13-06-2013,1.5698,3445.37,1385.0
11050,14-06-2013,1.5686,3423.56,1391.25
11051,17-06-2013,1.5709,3452.13,1384.75
11052,18-06-2013,1.5625,3482.18,1366.75
11053,19-06-2013,1.5657,3443.2,1372.75
11054,20-06-2013,1.5469,3364.63,1292.5
11055,21-06-2013,1.5373,3357.25,1295.25
11056,24-06-2013,1.5404,3320.76,1286.75
11057,25-06-2013,1.5418,3347.89,1279.0
11058,26-06-2013,1.5332,3376.22,1236.25
11059,27-06-2013,1.5235,3401.86,1232.75
11060,28-06-2013,1.521,3403.25,1192.0
11061,01-07-2013,1.5247,3434.49,1242.75
11062,02-07-2013,1.5171,3433.4,1252.5
11063,03-07-2013,1.5264,3443.67,1250.0
11064,04-07-2013,1.5087000000000002,3461.525,1251.75
11065,05-07-2013,1.4909999999999999,3479.38,1212.75
11066,08-07-2013,1.4932,3484.83,1235.25
11067,09-07-2013,1.4837,3504.26,1255.5
11068,10-07-2013,1.4935,3520.76,1256.0
11069,11-07-2013,1.5127,3578.3,1285.0
11070,12-07-2013,1.5108,3600.08,1279.75
11071,15-07-2013,1.5088,3607.49,1284.75
11072,16-07-2013,1.5122,3598.5,1291.5
11073,17-07-2013,1.5184,3610.0,1297.25
11074,18-07-2013,1.5193,3611.28,1283.25
11075,19-07-2013,1.526,3587.61,1295.75
11076,22-07-2013,1.5366,3600.39,1327.0
11077,23-07-2013,1.5354,3579.27,1333.5
11078,24-07-2013,1.5367,3579.6,1335.0
11079,25-07-2013,1.5333,3605.19,1326.0
11080,26-07-2013,1.5368,3613.16,1331.0
11081,29-07-2013,1.5355,3599.14,1329.75
11082,30-07-2013,1.5244,3616.47,1324.15
11083,31-07-2013,1.5177,3626.37,1314.5
11084,01-08-2013,1.5145,3675.74,1315.0
11085,02-08-2013,1.5277,3689.59,1309.25
11086,05-08-2013,1.5347,3692.95,1304.75
11087,06-08-2013,1.5367,3665.77,1280.5
11088,07-08-2013,1.5514,3654.01,1282.5
11089,08-08-2013,1.5555,3669.12,1298.25
11090,09-08-2013,1.5507,3660.11,1309.0
11091,12-08-2013,1.5475,3669.95,1341.0
11092,13-08-2013,1.5451,3684.44,1328.5
11093,14-08-2013,1.5531,3669.27,1326.5
11094,15-08-2013,1.5573,3606.12,1329.75
11095,16-08-2013,1.5621,3602.78,1369.25
11096,19-08-2013,1.5665,3589.09,1365.0
11097,20-08-2013,1.5678,3613.59,1372.5
11098,21-08-2013,1.5678,3599.79,1363.0
11099,22-08-2013,1.558,3638.71,1375.5
11100,23-08-2013,1.5578,3657.79,1377.5
11101,26-08-2013,1.5568,3657.57,1398.375
11102,27-08-2013,1.5528,3578.52,1419.25
11103,28-08-2013,1.5519999999999998,3593.35,1419.5
11104,29-08-2013,1.5488,3620.3,1407.75
11105,30-08-2013,1.5468,3589.87,1394.75
11106,02-09-2013,1.5506,3601.24,1392.25
11107,03-09-2013,1.5544,3612.61,1399.5
11108,04-09-2013,1.5643,3649.04,1390.0
11109,05-09-2013,1.5593,3658.78,1385.0
11110,06-09-2013,1.5633,3660.01,1387.0
11111,09-09-2013,1.5724,3706.18,1390.0
11112,10-09-2013,1.5731,3729.02,1358.25
11113,11-09-2013,1.5807,3725.01,1363.75
11114,12-09-2013,1.5819,3715.97,1328.0
11115,13-09-2013,1.5861,3722.18,1318.5
11116,16-09-2013,1.5927,3717.85,1324.0
11117,17-09-2013,1.5901,3745.7,1312.25
11118,18-09-2013,1.5965,3783.64,1301.0
11119,19-09-2013,1.6043,3789.38,1365.5
11120,20-09-2013,1.6021,3774.73,1349.25
11121,23-09-2013,1.6066,3765.29,1323.0
11122,24-09-2013,1.6006,3768.25,1314.25
11123,25-09-2013,1.608,3761.1,1322.75
11124,26-09-2013,1.6012,3787.43,1333.0
11125,27-09-2013,1.6135,3781.59,1341.0
11126,30-09-2013,1.6179,3771.48,1326.5
11127,01-10-2013,1.6208,3817.98,1290.75
11128,02-10-2013,1.6224,3815.02,1306.25
11129,03-10-2013,1.6169,3774.34,1316.0
11130,04-10-2013,1.6069,3807.75,1309.75
11131,07-10-2013,1.6082,3770.38,1323.5
11132,08-10-2013,1.6089,3694.83,1329.5
11133,09-10-2013,1.5943,3677.78,1304.0
11134,10-10-2013,1.5975,3760.75,1298.5
11135,11-10-2013,1.5945,3791.87,1265.5
11136,14-10-2013,1.59595,3815.27,1285.5
11137,15-10-2013,1.5974,3794.01,1270.5
11138,16-10-2013,1.5904,3839.43,1273.5
11139,17-10-2013,1.6166,3863.15,1319.25
11140,18-10-2013,1.6184,3914.28,1316.5
11141,21-10-2013,1.6149,3920.05,1317.5
11142,22-10-2013,1.6221,3929.57,1333.0
11143,23-10-2013,1.6171,3907.07,1331.25
11144,24-10-2013,1.6186,3928.96,1344.75
11145,25-10-2013,1.6158,3943.36,1347.75
11146,28-10-2013,1.6131,3940.13,1361.0
11147,29-10-2013,1.6059,3952.34,1349.25
11148,30-10-2013,1.6078,3930.62,1354.75
11149,31-10-2013,1.6068,3919.71,1324.0
11150,01-11-2013,1.5922,3922.04,1306.75
11151,04-11-2013,1.595,3936.59,1320.5
11152,05-11-2013,1.6044,3939.86,1307.25
11153,06-11-2013,1.608,3931.95,1319.0
11154,07-11-2013,1.6069,3857.33,1307.25
11155,08-11-2013,1.5995,3919.23,1285.5
11156,11-11-2013,1.5955499999999998,3919.79,1282.5
11157,12-11-2013,1.5916,3919.92,1281.25
11158,13-11-2013,1.6033,3965.58,1272.5
11159,14-11-2013,1.6077,3972.74,1286.0
11160,15-11-2013,1.6107,3985.97,1287.25
11161,18-11-2013,1.611,3949.07,1283.5
11162,19-11-2013,1.611,3931.55,1275.75
11163,20-11-2013,1.615,3921.27,1257.0
11164,21-11-2013,1.6155,3969.15,1240.0
11165,22-11-2013,1.6211,3991.65,1246.25
11166,25-11-2013,1.6146,3994.57,1243.0
11167,26-11-2013,1.6187,4017.75,1247.5
11168,27-11-2013,1.6267,4044.75,1245.0
11169,28-11-2013,1.632,4052.32,1245.5
11170,29-11-2013,1.6373,4059.89,1253.0
11171,02-12-2013,1.6365,4045.26,1229.5
11172,03-12-2013,1.6416,4037.2,1217.25
11173,04-12-2013,1.6352,4038.0,1227.5
11174,05-12-2013,1.6328,4033.16,1222.5
11175,06-12-2013,1.6327,4062.52,1233.0
11176,09-12-2013,1.6403,4068.75,1237.0
11177,10-12-2013,1.6424,4060.49,1266.25
11178,11-12-2013,1.6389,4003.81,1260.75
11179,12-12-2013,1.6326,3998.4,1225.25
11180,13-12-2013,1.6294,4000.98,1232.0
11181,16-12-2013,1.6311,4029.52,1234.75
11182,17-12-2013,1.6254,4023.68,1231.75
11183,18-12-2013,1.6388,4070.06,1230.5
11184,19-12-2013,1.6382,4058.13,1196.0
11185,20-12-2013,1.6355,4104.74,1195.25
11186,23-12-2013,1.6356,4148.9,1199.0
11187,24-12-2013,1.6371,4155.42,1202.875
11188,25-12-2013,1.6398,4161.3,1206.75
11189,26-12-2013,1.6425,4167.18,1210.625
11190,27-12-2013,1.6491,4156.59,1214.5
11191,30-12-2013,1.6522,4154.2,1204.5
11192,31-12-2013,1.6574,4176.59,1211.3333333333333
11193,01-01-2014,1.65075,4159.83,1218.1666666666667
11194,02-01-2014,1.6441,4143.07,1225.0
11195,03-01-2014,1.6424,4131.91,1234.5
11196,06-01-2014,1.6412,4113.68,1246.25
11197,07-01-2014,1.6421,4153.18,1227.5
11198,08-01-2014,1.6461,4165.61,1221.0
11199,09-01-2014,1.6459,4156.19,1226.0
11200,10-01-2014,1.6469999999999998,4174.66,1244.25
11201,13-01-2014,1.6379,4113.3,1248.0
11202,14-01-2014,1.645,4183.02,1251.5
11203,15-01-2014,1.6375,4214.88,1236.0
11204,16-01-2014,1.6335,4218.69,1241.5
11205,17-01-2014,1.6429,4197.58,1250.0
11206,20-01-2014,1.6449,4211.67,1255.75
11207,21-01-2014,1.6469,4225.76,1238.0
11208,22-01-2014,1.6571,4243.0,1241.0
11209,23-01-2014,1.6612,4218.87,1263.0
11210,24-01-2014,1.6491,4128.17,1267.0
11211,27-01-2014,1.6588,4083.61,1260.5
11212,28-01-2014,1.6581,4097.96,1251.25
11213,29-01-2014,1.6561,4051.43,1264.0
11214,30-01-2014,1.6487,4123.13,1242.5
11215,31-01-2014,1.645,4103.88,1251.0
11216,03-02-2014,1.6307,3996.96,1262.0
11217,04-02-2014,1.63,4031.52,1250.25
11218,05-02-2014,1.6308,4011.55,1254.5
11219,06-02-2014,1.6345,4057.12,1256.5
11220,07-02-2014,1.6395,4125.86,1259.25
11221,10-02-2014,1.6419,4148.17,1277.0
11222,11-02-2014,1.6468,4191.04,1282.0
11223,12-02-2014,1.6578,4201.29,1289.5
11224,13-02-2014,1.6643,4240.67,1296.0
11225,14-02-2014,1.6736,4244.03,1320.0
11226,17-02-2014,1.6716,4258.405,1327.5
11227,18-02-2014,1.6696,4272.78,1320.75
11228,19-02-2014,1.6718,4237.95,1320.5
11229,20-02-2014,1.6640000000000001,4267.55,1316.25
11230,21-02-2014,1.663,4263.41,1323.25
11231,24-02-2014,1.6641,4292.97,1334.75
11232,25-02-2014,1.6696,4287.59,1339.0
11233,26-02-2014,1.6648,4292.06,1331.75
11234,27-02-2014,1.6693,4318.93,1332.25
11235,28-02-2014,1.675,4308.12,1326.5
11236,03-03-2014,1.6712,4277.3,1349.5
11237,04-03-2014,1.6665,4351.97,1334.75
11238,05-03-2014,1.6729,4357.97,1337.0
11239,06-03-2014,1.6743,4352.13,1345.25
11240,07-03-2014,1.6725,4336.22,1335.25
11241,10-03-2014,1.6633,4334.45,1344.0
11242,11-03-2014,1.6628,4307.19,1346.25
11243,12-03-2014,1.6605,4323.33,1366.0
11244,13-03-2014,1.6677,4260.42,1368.75
11245,14-03-2014,1.663,4245.4,1385.0
11246,17-03-2014,1.6645,4279.95,1378.5
11247,18-03-2014,1.6574,4333.31,1355.75
11248,19-03-2014,1.6629,4307.6,1338.0
11249,20-03-2014,1.6511,4319.29,1327.0
